year,country_code,metric_code,group,standard,score_wrt_immediate_duty,score_wrt_global_best,average_immediate_duty_wrt_global_best
2009,DEU,PISA_Average,Female,HiY,80.84863284,75.26167925,93.10427339
2010,DEU,PISA_Average,Female,HiY,80.84863284,75.26167925,93.10427339
2011,DEU,PISA_Average,Female,HiY,80.84863284,75.26167925,93.10427339
2012,DEU,PISA_Average,Female,HiY,85.01804189,79.74066929,93.79496215
2013,DEU,PISA_Average,Female,HiY,85.01804189,79.74066929,93.79496215
2014,DEU,PISA_Average,Female,HiY,85.01804189,79.74066929,93.79496215
2015,DEU,PISA_Average,Female,HiY,76.41575546,71.8197973,93.9620943
2016,DEU,PISA_Average,Female,HiY,76.41575546,71.8197973,93.9620943
2006,DEU,PISA_Average,Male,HiY,75.63076205,70.41178497,93.17179895
2007,DEU,PISA_Average,Male,HiY,75.63076205,70.41178497,93.17179895
2008,DEU,PISA_Average,Male,HiY,75.63076205,70.41178497,93.17179895
2009,DEU,PISA_Average,Male,HiY,77.18693631,71.81165316,93.10427339
2010,DEU,PISA_Average,Male,HiY,77.18693631,71.81165316,93.10427339
2011,DEU,PISA_Average,Male,HiY,77.18693631,71.81165316,93.10427339
2012,DEU,PISA_Average,Male,HiY,78.76596244,73.81052135,93.79496215
2013,DEU,PISA_Average,Male,HiY,78.76596244,73.81052135,93.79496215
2014,DEU,PISA_Average,Male,HiY,78.76596244,73.81052135,93.79496215
2015,DEU,PISA_Average,Male,HiY,75.827539,71.25539105,93.9620943
2016,DEU,PISA_Average,Male,HiY,75.827539,71.25539105,93.9620943
2006,DNK,PISA_Average,All,HiY,74.71097011,70.46852954,94.26945024
2007,DNK,PISA_Average,All,HiY,74.71097011,70.46852954,94.26945024
2008,DNK,PISA_Average,All,HiY,74.71097011,70.46852954,94.26945024
2009,DNK,PISA_Average,All,HiY,73.38861075,68.91116704,93.88005877
2010,DNK,PISA_Average,All,HiY,73.38861075,68.91116704,93.88005877
2011,DNK,PISA_Average,All,HiY,73.38861075,68.91116704,93.88005877
2012,DNK,PISA_Average,All,HiY,73.61820517,69.23276783,94.01967282
2013,DNK,PISA_Average,All,HiY,73.61820517,69.23276783,94.01967282
2014,DNK,PISA_Average,All,HiY,73.61820517,69.23276783,94.01967282
2015,DNK,PISA_Average,All,HiY,76.52872941,72.10622645,94.17588847
2016,DNK,PISA_Average,All,HiY,76.52872941,72.10622645,94.17588847
2006,DNK,PISA_Average,Female,HiY,75.76838381,71.49873382,94.26945024
2007,DNK,PISA_Average,Female,HiY,75.76838381,71.49873382,94.26945024
2008,DNK,PISA_Average,Female,HiY,75.76838381,71.49873382,94.26945024
2009,DNK,PISA_Average,Female,HiY,73.79900073,69.32075436,93.88005877
2010,DNK,PISA_Average,Female,HiY,73.79900073,69.32075436,93.88005877
2011,DNK,PISA_Average,Female,HiY,73.79900073,69.32075436,93.88005877
2012,DNK,PISA_Average,Female,HiY,73.93792236,69.55614263,94.01967282
2013,DNK,PISA_Average,Female,HiY,73.93792236,69.55614263,94.01967282
2014,DNK,PISA_Average,Female,HiY,73.93792236,69.55614263,94.01967282
2015,DNK,PISA_Average,Female,HiY,78.2754924,73.75692446,94.17588847
2016,DNK,PISA_Average,Female,HiY,78.2754924,73.75692446,94.17588847
2006,DNK,PISA_Average,Male,HiY,73.0202065,68.85327174,94.26945024
2007,DNK,PISA_Average,Male,HiY,73.0202065,68.85327174,94.26945024
2008,DNK,PISA_Average,Male,HiY,73.0202065,68.85327174,94.26945024
2009,DNK,PISA_Average,Male,HiY,73.15145189,68.66539858,93.88005877
2010,DNK,PISA_Average,Male,HiY,73.15145189,68.66539858,93.88005877
2011,DNK,PISA_Average,Male,HiY,73.15145189,68.66539858,93.88005877
2012,DNK,PISA_Average,Male,HiY,73.28978465,68.88000051,94.01967282
2013,DNK,PISA_Average,Male,HiY,73.28978465,68.88000051,94.01967282
2014,DNK,PISA_Average,Male,HiY,73.28978465,68.88000051,94.01967282
2015,DNK,PISA_Average,Male,HiY,75.29340614,70.9201559,94.17588847
2016,DNK,PISA_Average,Male,HiY,75.29340614,70.9201559,94.17588847
2015,DOM,PISA_Average,All,HiY,6.499490782,5.089893041,77.00635837
2016,DOM,PISA_Average,All,HiY,6.499490782,5.089893041,77.00635837
2015,DOM,PISA_Average,Female,HiY,6.783392895,5.383397063,77.00635837
2016,DOM,PISA_Average,Female,HiY,6.783392895,5.383397063,77.00635837
2015,DOM,PISA_Average,Male,HiY,5.094300038,4.002487299,77.00635837
2016,DOM,PISA_Average,Male,HiY,5.094300038,4.002487299,77.00635837
2015,DZA,PISA_Average,All,HiY,8.154267583,6.232097537,77.68167225
2016,DZA,PISA_Average,All,HiY,8.154267583,6.232097537,77.68167225
2015,DZA,PISA_Average,Female,HiY,9.815131817,7.510024763,77.68167225
2016,DZA,PISA_Average,Female,HiY,9.815131817,7.510024763,77.68167225
2015,DZA,PISA_Average,Male,HiY,4.905160585,3.758180871,77.68167225
2016,DZA,PISA_Average,Male,HiY,4.905160585,3.758180871,77.68167225
2006,ESP,PISA_Average,All,HiY,63.15892913,58.03389352,91.98031354
2007,ESP,PISA_Average,All,HiY,63.15892913,58.03389352,91.98031354
2008,ESP,PISA_Average,All,HiY,63.15892913,58.03389352,91.98031354
2009,ESP,PISA_Average,All,HiY,68.1926852,62.52600626,91.70136818
2010,ESP,PISA_Average,All,HiY,68.1926852,62.52600626,91.70136818
2011,ESP,PISA_Average,All,HiY,68.1926852,62.52600626,91.70136818
2012,ESP,PISA_Average,All,HiY,70.50888817,64.31021614,91.25349241
2013,ESP,PISA_Average,All,HiY,70.50888817,64.31021614,91.25349241
2014,ESP,PISA_Average,All,HiY,70.50888817,64.31021614,91.25349241
2015,ESP,PISA_Average,All,HiY,71.73975372,65.72890204,91.60066479
2016,ESP,PISA_Average,All,HiY,71.73975372,65.72890204,91.60066479
2006,ESP,PISA_Average,Female,HiY,64.80051242,59.60001367,91.98031354
2007,ESP,PISA_Average,Female,HiY,64.80051242,59.60001367,91.98031354
2008,ESP,PISA_Average,Female,HiY,64.80051242,59.60001367,91.98031354
2009,ESP,PISA_Average,Female,HiY,68.09708965,62.48450079,91.70136818
2010,ESP,PISA_Average,Female,HiY,68.09708965,62.48450079,91.70136818
2011,ESP,PISA_Average,Female,HiY,68.09708965,62.48450079,91.70136818
2012,ESP,PISA_Average,Female,HiY,72.27780395,65.9473802,91.25349241
2013,ESP,PISA_Average,Female,HiY,72.27780395,65.9473802,91.25349241
2014,ESP,PISA_Average,Female,HiY,72.27780395,65.9473802,91.25349241
2015,ESP,PISA_Average,Female,HiY,71.97407654,65.97041808,91.60066479
2016,ESP,PISA_Average,Female,HiY,71.97407654,65.97041808,91.60066479
2006,ESP,PISA_Average,Male,HiY,61.772135,56.70221813,91.98031354
2007,ESP,PISA_Average,Male,HiY,61.772135,56.70221813,91.98031354
2008,ESP,PISA_Average,Male,HiY,61.772135,56.70221813,91.98031354
2009,ESP,PISA_Average,Male,HiY,67.6622692,61.98511422,91.70136818
2010,ESP,PISA_Average,Male,HiY,67.6622692,61.98511422,91.70136818
2011,ESP,PISA_Average,Male,HiY,67.6622692,61.98511422,91.70136818
2012,ESP,PISA_Average,Male,HiY,69.55891784,63.38608774,91.25349241
2013,ESP,PISA_Average,Male,HiY,69.55891784,63.38608774,91.25349241
2014,ESP,PISA_Average,Male,HiY,69.55891784,63.38608774,91.25349241
2015,ESP,PISA_Average,Male,HiY,71.48520142,65.4688531,91.60066479
2016,ESP,PISA_Average,Male,HiY,71.48520142,65.4688531,91.60066479
2006,EST,PISA_Average,All,HiY,87.78060333,78.02281472,89.02289376
2007,EST,PISA_Average,All,HiY,87.78060333,78.02281472,89.02289376
2008,EST,PISA_Average,All,HiY,87.78060333,78.02281472,89.02289376
2009,EST,PISA_Average,All,HiY,88.24908025,76.85835841,87.28700441
2010,EST,PISA_Average,All,HiY,88.24908025,76.85835841,87.28700441
2011,EST,PISA_Average,All,HiY,88.24908025,76.85835841,87.28700441
2012,EST,PISA_Average,All,HiY,92.36841404,82.69307114,89.20920073
2013,EST,PISA_Average,All,HiY,92.36841404,82.69307114,89.20920073
2014,EST,PISA_Average,All,HiY,92.36841404,82.69307114,89.20920073
2015,EST,PISA_Average,All,HiY,90.09112136,81.0324098,90.00989302
2016,EST,PISA_Average,All,HiY,90.09112136,81.0324098,90.00989302
2006,EST,PISA_Average,Female,HiY,93.28261426,82.97132037,89.02289376
2007,EST,PISA_Average,Female,HiY,93.28261426,82.97132037,89.02289376
2008,EST,PISA_Average,Female,HiY,93.28261426,82.97132037,89.02289376
2009,EST,PISA_Average,Female,HiY,92.46081373,80.63357781,87.28700441
2010,EST,PISA_Average,Female,HiY,92.46081373,80.63357781,87.28700441
2011,EST,PISA_Average,Female,HiY,92.46081373,80.63357781,87.28700441
2012,EST,PISA_Average,Female,HiY,96.86163735,87.78252971,89.20920073
2013,EST,PISA_Average,Female,HiY,96.86163735,87.78252971,89.20920073
2014,EST,PISA_Average,Female,HiY,96.86163735,87.78252971,89.20920073
2015,EST,PISA_Average,Female,HiY,93.35756664,84.02607685,90.00989302
2016,EST,PISA_Average,Female,HiY,93.35756664,84.02607685,90.00989302
2006,EST,PISA_Average,Male,HiY,82.69446283,73.43853486,89.02289376
2007,EST,PISA_Average,Male,HiY,82.69446283,73.43853486,89.02289376
2008,EST,PISA_Average,Male,HiY,82.69446283,73.43853486,89.02289376
2009,EST,PISA_Average,Male,HiY,84.21300912,73.27676309,87.28700441
2010,EST,PISA_Average,Male,HiY,84.21300912,73.27676309,87.28700441
2011,EST,PISA_Average,Male,HiY,84.21300912,73.27676309,87.28700441
2012,EST,PISA_Average,Male,HiY,87.43450404,77.80841737,89.20920073
2013,EST,PISA_Average,Male,HiY,87.43450404,77.80841737,89.20920073
2014,EST,PISA_Average,Male,HiY,87.43450404,77.80841737,89.20920073
2015,EST,PISA_Average,Male,HiY,87.57794039,78.73925619,90.00989302
2016,EST,PISA_Average,Male,HiY,87.57794039,78.73925619,90.00989302
2006,FIN,PISA_Average,All,HiY,99.44800193,94.13433253,93.42365577
2007,FIN,PISA_Average,All,HiY,99.44800193,94.13433253,93.42365577
2008,FIN,PISA_Average,All,HiY,99.44800193,94.13433253,93.42365577
2009,FIN,PISA_Average,All,HiY,97.01265676,90.31327956,93.12008177
2010,FIN,PISA_Average,All,HiY,97.01265676,90.31327956,93.12008177
2011,FIN,PISA_Average,All,HiY,97.01265676,90.31327956,93.12008177
2012,FIN,PISA_Average,All,HiY,89.50693595,83.47185118,93.31233163
2013,FIN,PISA_Average,All,HiY,89.50693595,83.47185118,93.31233163
2014,FIN,PISA_Average,All,HiY,89.50693595,83.47185118,93.31233163
2015,FIN,PISA_Average,All,HiY,86.00889831,80.08829195,93.13404993
2016,FIN,PISA_Average,All,HiY,86.00889831,80.08829195,93.13404993
2006,FIN,PISA_Average,Female,HiY,99.912244,97.60882611,93.42365577
2007,FIN,PISA_Average,Female,HiY,99.912244,97.60882611,93.42365577
2008,FIN,PISA_Average,Female,HiY,99.912244,97.60882611,93.42365577
2009,FIN,PISA_Average,Female,HiY,100,96.71743507,93.12008177
2010,FIN,PISA_Average,Female,HiY,100,96.71743507,93.12008177
2011,FIN,PISA_Average,Female,HiY,100,96.71743507,93.12008177
2012,FIN,PISA_Average,Female,HiY,96.0005026,90.78513693,93.31233163
2013,FIN,PISA_Average,Female,HiY,96.0005026,90.78513693,93.31233163
2014,FIN,PISA_Average,Female,HiY,96.0005026,90.78513693,93.31233163
2015,FIN,PISA_Average,Female,HiY,94.01247586,88.00502024,93.13404993
2016,FIN,PISA_Average,Female,HiY,94.01247586,88.00502024,93.13404993
2006,FIN,PISA_Average,Male,HiY,95.71341943,90.70976265,93.42365577
2007,FIN,PISA_Average,Male,HiY,95.71341943,90.70976265,93.42365577
2008,FIN,PISA_Average,Male,HiY,95.71341943,90.70976265,93.42365577
2009,FIN,PISA_Average,Male,HiY,90.76238102,84.48482287,93.12008177
2010,FIN,PISA_Average,Male,HiY,90.76238102,84.48482287,93.12008177
2011,FIN,PISA_Average,Male,HiY,90.76238102,84.48482287,93.12008177
2012,FIN,PISA_Average,Male,HiY,81.66513157,76.11458975,93.31233163
2013,FIN,PISA_Average,Male,HiY,81.66513157,76.11458975,93.31233163
2014,FIN,PISA_Average,Male,HiY,81.66513157,76.11458975,93.31233163
2015,FIN,PISA_Average,Male,HiY,78.46779396,73.07259586,93.13404993
2016,FIN,PISA_Average,Male,HiY,78.46779396,73.07259586,93.13404993
2006,FRA,PISA_Average,All,HiY,72.0663318,66.86740401,92.77120864
2007,FRA,PISA_Average,All,HiY,72.0663318,66.86740401,92.77120864
2008,FRA,PISA_Average,All,HiY,72.0663318,66.86740401,92.77120864
2009,FRA,PISA_Average,All,HiY,73.95289512,68.47918921,92.60256659
2010,FRA,PISA_Average,All,HiY,73.95289512,68.47918921,92.60256659
2011,FRA,PISA_Average,All,HiY,73.95289512,68.47918921,92.60256659
2012,FRA,PISA_Average,All,HiY,74.11779891,68.80323468,92.81579872
2013,FRA,PISA_Average,All,HiY,74.11779891,68.80323468,92.81579872
2014,FRA,PISA_Average,All,HiY,74.11779891,68.80323468,92.81579872
2015,FRA,PISA_Average,All,HiY,72.20082923,67.09933004,92.90514158
2016,FRA,PISA_Average,All,HiY,72.20082923,67.09933004,92.90514158
2006,FRA,PISA_Average,Female,HiY,73.75988171,68.46340201,92.77120864
2007,FRA,PISA_Average,Female,HiY,73.75988171,68.46340201,92.77120864
2008,FRA,PISA_Average,Female,HiY,73.75988171,68.46340201,92.77120864
2009,FRA,PISA_Average,Female,HiY,75.33945359,69.79433832,92.60256659
2010,FRA,PISA_Average,Female,HiY,75.33945359,69.79433832,92.60256659
2011,FRA,PISA_Average,Female,HiY,75.33945359,69.79433832,92.60256659
2012,FRA,PISA_Average,Female,HiY,77.35882109,71.824574,92.81579872
2013,FRA,PISA_Average,Female,HiY,77.35882109,71.824574,92.81579872
2014,FRA,PISA_Average,Female,HiY,77.35882109,71.824574,92.81579872
2015,FRA,PISA_Average,Female,HiY,73.81141905,68.62323307,92.90514158
2016,FRA,PISA_Average,Female,HiY,73.81141905,68.62323307,92.90514158
2006,FRA,PISA_Average,Male,HiY,68.22349074,63.26851472,92.77120864
2007,FRA,PISA_Average,Male,HiY,68.22349074,63.26851472,92.77120864
2008,FRA,PISA_Average,Male,HiY,68.22349074,63.26851472,92.77120864
2009,FRA,PISA_Average,Male,HiY,71.90997415,66.54730165,92.60256659
2010,FRA,PISA_Average,Male,HiY,71.90997415,66.54730165,92.60256659
2011,FRA,PISA_Average,Male,HiY,71.90997415,66.54730165,92.60256659
2012,FRA,PISA_Average,Male,HiY,72.08477935,66.87474186,92.81579872
2013,FRA,PISA_Average,Male,HiY,72.08477935,66.87474186,92.81579872
2014,FRA,PISA_Average,Male,HiY,72.08477935,66.87474186,92.81579872
2015,FRA,PISA_Average,Male,HiY,69.43547454,64.48938113,92.90514158
2016,FRA,PISA_Average,Male,HiY,69.43547454,64.48938113,92.90514158
2006,GBR,PISA_Average,All,HiY,73.78486064,68.51611992,92.91062014
2007,GBR,PISA_Average,All,HiY,73.78486064,68.51611992,92.91062014
2008,GBR,PISA_Average,All,HiY,73.78486064,68.51611992,92.91062014
2009,GBR,PISA_Average,All,HiY,73.75154239,68.19608386,92.54036622
2010,GBR,PISA_Average,All,HiY,73.75154239,68.19608386,92.54036622
2011,GBR,PISA_Average,All,HiY,73.75154239,68.19608386,92.54036622
2012,GBR,PISA_Average,All,HiY,75.37293067,69.85017264,92.72488265
2013,GBR,PISA_Average,All,HiY,75.37293067,69.85017264,92.72488265
2014,GBR,PISA_Average,All,HiY,75.37293067,69.85017264,92.72488265
2015,GBR,PISA_Average,All,HiY,72.85564412,67.80732693,93.11465924
2016,GBR,PISA_Average,All,HiY,72.85564412,67.80732693,93.11465924
2006,GBR,PISA_Average,Female,HiY,74.26757138,68.9824672,92.91062014
2007,GBR,PISA_Average,Female,HiY,74.26757138,68.9824672,92.91062014
2008,GBR,PISA_Average,Female,HiY,74.26757138,68.9824672,92.91062014
2009,GBR,PISA_Average,Female,HiY,74.01443141,68.46736959,92.54036622
2010,GBR,PISA_Average,Female,HiY,74.01443141,68.46736959,92.54036622
2011,GBR,PISA_Average,Female,HiY,74.01443141,68.46736959,92.54036622
2012,GBR,PISA_Average,Female,HiY,75.30218494,69.81356887,92.72488265
2013,GBR,PISA_Average,Female,HiY,75.30218494,69.81356887,92.72488265
2014,GBR,PISA_Average,Female,HiY,75.30218494,69.81356887,92.72488265
2015,GBR,PISA_Average,Female,HiY,74.17374583,69.05591263,93.11465924
2016,GBR,PISA_Average,Female,HiY,74.17374583,69.05591263,93.11465924
2006,GBR,PISA_Average,Male,HiY,74.486708,69.14428976,92.91062014
2007,GBR,PISA_Average,Male,HiY,74.486708,69.14428976,92.91062014
2008,GBR,PISA_Average,Male,HiY,74.486708,69.14428976,92.91062014
2009,GBR,PISA_Average,Male,HiY,72.73210822,67.21580753,92.54036622
2010,GBR,PISA_Average,Male,HiY,72.73210822,67.21580753,92.54036622
2011,GBR,PISA_Average,Male,HiY,72.73210822,67.21580753,92.54036622
2012,GBR,PISA_Average,Male,HiY,76.07007813,70.44460031,92.72488265
2013,GBR,PISA_Average,Male,HiY,76.07007813,70.44460031,92.72488265
2014,GBR,PISA_Average,Male,HiY,76.07007813,70.44460031,92.72488265
2015,GBR,PISA_Average,Male,HiY,71.41716442,66.46859789,93.11465924
2016,GBR,PISA_Average,Male,HiY,71.41716442,66.46859789,93.11465924
2015,GEO,PISA_Average,All,HiY,40.96104575,24.86429007,61.51311107
2016,GEO,PISA_Average,All,HiY,40.96104575,24.86429007,61.51311107
2015,GEO,PISA_Average,Female,HiY,47.42396993,29.21161384,61.51311107
2016,GEO,PISA_Average,Female,HiY,47.42396993,29.21161384,61.51311107
2015,GEO,PISA_Average,Male,HiY,36.56379191,21.82667954,61.51311107
2016,GEO,PISA_Average,Male,HiY,36.56379191,21.82667954,61.51311107
2006,GRC,PISA_Average,All,HiY,56.9278483,51.91546882,91.26182224
2007,GRC,PISA_Average,All,HiY,56.9278483,51.91546882,91.26182224
2008,GRC,PISA_Average,All,HiY,56.9278483,51.91546882,91.26182224
2009,GRC,PISA_Average,All,HiY,61.13153419,55.69637577,91.04083104
2010,GRC,PISA_Average,All,HiY,61.13153419,55.69637577,91.04083104
2011,GRC,PISA_Average,All,HiY,61.13153419,55.69637577,91.04083104
2012,GRC,PISA_Average,All,HiY,58.95010236,52.22957242,88.55343571
2013,GRC,PISA_Average,All,HiY,58.95010236,52.22957242,88.55343571
2014,GRC,PISA_Average,All,HiY,58.95010236,52.22957242,88.55343571
2015,GRC,PISA_Average,All,HiY,55.03229989,48.72054448,88.45090128
2016,GRC,PISA_Average,All,HiY,55.03229989,48.72054448,88.45090128
2006,GRC,PISA_Average,Female,HiY,61.85037057,56.43902763,91.26182224
2007,GRC,PISA_Average,Female,HiY,61.85037057,56.43902763,91.26182224
2008,GRC,PISA_Average,Female,HiY,61.85037057,56.43902763,91.26182224
2009,GRC,PISA_Average,Female,HiY,64.09054805,58.44123847,91.04083104
2010,GRC,PISA_Average,Female,HiY,64.09054805,58.44123847,91.04083104
2011,GRC,PISA_Average,Female,HiY,64.09054805,58.44123847,91.04083104
2012,GRC,PISA_Average,Female,HiY,63.28902843,56.10944115,88.55343571
2013,GRC,PISA_Average,Female,HiY,63.28902843,56.10944115,88.55343571
2014,GRC,PISA_Average,Female,HiY,63.28902843,56.10944115,88.55343571
2015,GRC,PISA_Average,Female,HiY,58.69846857,52.0192151,88.45090128
2016,GRC,PISA_Average,Female,HiY,58.69846857,52.0192151,88.45090128
2006,GRC,PISA_Average,Male,HiY,52.51758969,47.86225361,91.26182224
2007,GRC,PISA_Average,Male,HiY,52.51758969,47.86225361,91.26182224
2008,GRC,PISA_Average,Male,HiY,52.51758969,47.86225361,91.26182224
2009,GRC,PISA_Average,Male,HiY,58.05216492,52.87831792,91.04083104
2010,GRC,PISA_Average,Male,HiY,58.05216492,52.87831792,91.04083104
2011,GRC,PISA_Average,Male,HiY,58.05216492,52.87831792,91.04083104
2012,GRC,PISA_Average,Male,HiY,54.26232318,48.03694085,88.55343571
2013,GRC,PISA_Average,Male,HiY,54.26232318,48.03694085,88.55343571
2014,GRC,PISA_Average,Male,HiY,54.26232318,48.03694085,88.55343571
2015,GRC,PISA_Average,Male,HiY,50.52516384,44.72733426,88.45090128
2016,GRC,PISA_Average,Male,HiY,50.52516384,44.72733426,88.45090128
2006,HKG,PISA_Average,All,HiY,94.72612033,88.96574792,93.90062824
2007,HKG,PISA_Average,All,HiY,94.72612033,88.96574792,93.90062824
2008,HKG,PISA_Average,All,HiY,94.72612033,88.96574792,93.90062824
2009,HKG,PISA_Average,All,HiY,96.88330442,91.22108118,94.16661938
2010,HKG,PISA_Average,All,HiY,96.88330442,91.22108118,94.16661938
2011,HKG,PISA_Average,All,HiY,96.88330442,91.22108118,94.16661938
2012,HKG,PISA_Average,All,HiY,99.3079783,94.43785756,94.77445448
2013,HKG,PISA_Average,All,HiY,99.3079783,94.43785756,94.77445448
2014,HKG,PISA_Average,All,HiY,99.3079783,94.43785756,94.77445448
2015,HKG,PISA_Average,All,HiY,90.67285203,86.26411726,95.10318207
2016,HKG,PISA_Average,All,HiY,90.67285203,86.26411726,95.10318207
2006,HKG,PISA_Average,Female,HiY,95.09536505,89.9792411,93.90062824
2007,HKG,PISA_Average,Female,HiY,95.09536505,89.9792411,93.90062824
2008,HKG,PISA_Average,Female,HiY,95.09536505,89.9792411,93.90062824
2009,HKG,PISA_Average,Female,HiY,98.36239457,93.46424294,94.16661938
2010,HKG,PISA_Average,Female,HiY,98.36239457,93.46424294,94.16661938
2011,HKG,PISA_Average,Female,HiY,98.36239457,93.46424294,94.16661938
2012,HKG,PISA_Average,Female,HiY,99.6044123,95.47351108,94.77445448
2013,HKG,PISA_Average,Female,HiY,99.6044123,95.47351108,94.77445448
2014,HKG,PISA_Average,Female,HiY,99.6044123,95.47351108,94.77445448
2015,HKG,PISA_Average,Female,HiY,93.87809634,89.31943031,95.10318207
2016,HKG,PISA_Average,Female,HiY,93.87809634,89.31943031,95.10318207
2006,HKG,PISA_Average,Male,HiY,92.55238214,87.48858912,93.90062824
2007,HKG,PISA_Average,Male,HiY,92.55238214,87.48858912,93.90062824
2008,HKG,PISA_Average,Male,HiY,92.55238214,87.48858912,93.90062824
2009,HKG,PISA_Average,Male,HiY,94.1587451,88.84167181,94.16661938
2010,HKG,PISA_Average,Male,HiY,94.1587451,88.84167181,94.16661938
2011,HKG,PISA_Average,Male,HiY,94.1587451,88.84167181,94.16661938
2012,HKG,PISA_Average,Male,HiY,96.5719427,92.28316034,94.77445448
2013,HKG,PISA_Average,Male,HiY,96.5719427,92.28316034,94.77445448
2014,HKG,PISA_Average,Male,HiY,96.5719427,92.28316034,94.77445448
2015,HKG,PISA_Average,Male,HiY,87.3851099,83.11863149,95.10318207
2016,HKG,PISA_Average,Male,HiY,87.3851099,83.11863149,95.10318207
2006,HRV,PISA_Average,All,HiY,67.71273154,58.13323169,86.08284845
2007,HRV,PISA_Average,All,HiY,67.71273154,58.13323169,86.08284845
2008,HRV,PISA_Average,All,HiY,67.71273154,58.13323169,86.08284845
2009,HRV,PISA_Average,All,HiY,64.82330419,55.64896715,86.02400246
2010,HRV,PISA_Average,All,HiY,64.82330419,55.64896715,86.02400246
2011,HRV,PISA_Average,All,HiY,64.82330419,55.64896715,86.02400246
2012,HRV,PISA_Average,All,HiY,68.45661933,58.73945485,85.97408852
2013,HRV,PISA_Average,All,HiY,68.45661933,58.73945485,85.97408852
2014,HRV,PISA_Average,All,HiY,68.45661933,58.73945485,85.97408852
